,学校代号,学校名称,专业名称,计划数,分数线,位次,985,211,双一流,省重点,民办,独立学院
13753,5027,重庆师范大学,化学(师范),3,613,34054.0,0,0,0,0,0,0
13754,5027,重庆师范大学,材料类,4,576,75634.0,0,0,0,0,0,0
13755,5027,重庆师范大学,食品质量与安全,3,588,61358.0,0,0,0,0,0,0
13756,5027,重庆师范大学,森林保护,2,575,77106.0,0,0,0,0,0,0
13757,5027,重庆师范大学,经济学,2,594,54195.0,0,0,0,0,0,0
13758,5027,重庆师范大学,工商管理类,5,591,57882.0,0,0,0,0,0,0
13759,5027,重庆师范大学,计算机类,6,585,64705.0,0,0,0,0,0,0
13760,5027,重庆师范大学,电子商务,2,590,58588.0,0,0,0,0,0,0
13761,5027,重庆师范大学,旅游管理类,3,582,68368.0,0,0,0,0,0,0
13762,5027,重庆师范大学,新闻传播学类,2,603,44869.0,0,0,0,0,0,0
13763,5027,重庆师范大学,科学教育(师范),3,613,34763.0,0,0,0,0,0,0
13764,5028,重庆对外经贸学院(民办),经济学,6,534,126134.0,0,0,0,0,0,0
13765,5028,重庆对外经贸学院(民办),金融学类,8,531,130068.0,0,0,0,0,0,0
13766,5028,重庆对外经贸学院(民办),国际经济与贸易,6,532,128714.0,0,0,0,0,0,0
13767,5028,重庆对外经贸学院(民办),贸易经济,3,531,130675.0,0,0,0,0,0,0
13768,5028,重庆对外经贸学院(民办),日语,6,534,127131.0,0,0,0,0,0,0
13769,5028,重庆对外经贸学院(民办),翻译,6,534,126869.0,0,0,0,0,0,0
13770,5028,重庆对外经贸学院(民办),商务英语,8,537,123389.0,0,0,0,0,0,0
13771,5028,重庆对外经贸学院(民办),新闻学,3,546,112037.0,0,0,0,0,0,0
13772,5028,重庆对外经贸学院(民办),电子科学与技术,3,514,150575.0,0,0,0,0,0,0
13773,5028,重庆对外经贸学院(民办),计算机科学与技术,3,514,150617.0,0,0,0,0,0,0
13774,5028,重庆对外经贸学院(民办),数字媒体技术,3,512,152638.0,0,0,0,0,0,0
13775,5028,重庆对外经贸学院(民办),数据科学与大数据技术,3,513,151716.0,0,0,0,0,0,0
13776,5028,重庆对外经贸学院(民办),市场营销,3,532,129659.0,0,0,0,0,0,0
13777,5028,重庆对外经贸学院(民办),财务管理,6,535,124937.0,0,0,0,0,0,0
13778,5028,重庆对外经贸学院(民办),人力资源管理,6,535,125208.0,0,0,0,0,0,0
13779,5028,重庆对外经贸学院(民办),审计学,4,540,118882.0,0,0,0,0,0,0
13780,5028,重庆对外经贸学院(民办),健康服务与管理,4,532,129293.0,0,0,0,0,0,0
13781,5028,重庆对外经贸学院(民办),物流管理,6,530,131174.0,0,0,0,0,0,0
13782,5028,重庆对外经贸学院(民办),电子商务,6,534,126683.0,0,0,0,0,0,0
13783,5028,重庆对外经贸学院(民办),旅游管理,6,529,132720.0,0,0,0,0,0,0
13784,5028,重庆对外经贸学院(民办),人文地理与城乡规划,4,540,119289.0,0,0,0,0,0,0
13785,5028,重庆对外经贸学院(民办),网络与新媒体,10,543,115782.0,0,0,0,0,0,0
13786,5028,重庆对外经贸学院(民办),应用统计学,3,507,158509.0,0,0,0,0,0,0
13787,5029,重庆文理学院,金融数学,2,567,86035.0,0,0,0,0,0,0
13788,5029,重庆文理学院,机器人工程,2,552,104275.0,0,0,0,0,0,0
13789,5029,重庆文理学院,风景园林,2,563,91018.0,0,0,0,0,0,0
13790,5029,重庆文理学院,计算机类,2,560,94608.0,0,0,0,0,0,0
13791,5029,重庆文理学院,电子信息类,2,558,96817.0,0,0,0,0,0,0
13792,5029,重庆文理学院,土木工程,2,545,113522.0,0,0,0,0,0,0
13793,5029,重庆文理学院,会展经济与管理,2,568,85761.0,0,0,0,0,0,0
13794,5029,重庆文理学院,法学,2,585,64985.0,0,0,0,0,0,0
13795,5029,重庆文理学院,商务英语,2,573,79356.0,0,0,0,0,0,0
13796,5029,重庆文理学院,药学,4,566,87262.0,0,0,0,0,0,0
13797,5029,重庆文理学院,材料类,2,544,114209.0,0,0,0,0,0,0
13798,5029,重庆文理学院,工程审计,2,545,113725.0,0,0,0,0,0,0
13799,5029,重庆文理学院,电气类,4,547,110399.0,0,0,0,0,0,0
13800,5029,重庆文理学院,环境科学与工程类,3,559,96059.0,0,0,0,0,0,0
13801,5031,重庆医科大学,临床医学(5+3一体化),2,650,8093.0,0,0,0,0,0,0
13802,5031,重庆医科大学,临床医学(5+3一体化，硕士段培养方向儿科学),1,652,7139.0,0,0,0,0,0,0
13803,5031,重庆医科大学,临床医学,4,647,9554.0,0,0,0,0,0,0
13804,5031,重庆医科大学,儿科学,2,635,16243.0,0,0,0,0,0,0
13805,5031,重庆医科大学,口腔医学,2,651,7915.0,0,0,0,0,0,0
13806,5031,重庆医科大学,医学检验技术,3,614,33429.0,0,0,0,0,0,0
13807,5031,重庆医科大学,预防医学,2,625,23841.0,0,0,0,0,0,0
13808,5031,重庆医科大学,临床药学,1,631,19509.0,0,0,0,0,0,0
13809,5031,重庆医科大学,麻醉学,2,633,17994.0,0,0,0,0,0,0
13810,5031,重庆医科大学,医学影像学,2,635,16607.0,0,0,0,0,0,0
13811,5031,重庆医科大学,精神医学,2,623,25309.0,0,0,0,0,0,0
13812,5031,重庆医科大学,中西医临床医学,1,632,18391.0,0,0,0,0,0,0
13813,5031,重庆医科大学,中医学,2,626,23079.0,0,0,0,0,0,0
13814,5031,重庆医科大学,针灸推拿学,1,623,25394.0,0,0,0,0,0,0
13815,5031,重庆医科大学,法医学,2,623,25376.0,0,0,0,0,0,0
13816,5031,重庆医科大学,卫生检验与检疫,1,607,40607.0,0,0,0,0,0,0
13817,5031,重庆医科大学,生物医学工程,1,613,34557.0,0,0,0,0,0,0
13818,5031,重庆医科大学,医学影像技术,2,612,35464.0,0,0,0,0,0,0
13819,5031,重庆医科大学,口腔医学技术,2,625,24248.0,0,0,0,0,0,0
13820,5031,重庆医科大学,康复治疗学,1,609,38529.0,0,0,0,0,0,0
13821,5031,重庆医科大学,基础医学,1,624,24402.0,0,0,0,0,0,0
13822,5031,重庆医科大学,药物制剂,1,606,41528.0,0,0,0,0,0,0
13823,5031,重庆医科大学,中药学,2,607,40235.0,0,0,0,0,0,0
13824,5031,重庆医科大学,中药制药,1,605,42531.0,0,0,0,0,0,0
13825,5031,重庆医科大学,食品卫生与营养学,1,613,34424.0,0,0,0,0,0,0
13826,5031,重庆医科大学,医学实验技术,1,619,28818.0,0,0,0,0,0,0
13827,5031,重庆医科大学,生物信息学,1,615,32788.0,0,0,0,0,0,0
13828,5031,重庆医科大学,护理学,2,602,45642.0,0,0,0,0,0,0
13829,5031,重庆医科大学,应用统计学,1,604,43720.0,0,0,0,0,0,0
13830,5031,重庆医科大学,公共事业管理,1,602,46162.0,0,0,0,0,0,0
13831,5031,重庆医科大学,英语,1,603,44484.0,0,0,0,0,0,0
13832,5031,重庆医科大学,临床医学(中外合作办学),5,622,26705.0,0,0,0,0,0,0
13833,5031,重庆医科大学,临床医学(检验医师培养试验班),1,643,11493.0,0,0,0,0,0,0
13834,5032,重庆邮电大学,电子信息类(通信与信息类),8,616,31564.0,0,0,0,0,0,0
13835,5032,重庆邮电大学,计算机类(计算机与智能科学类),10,621,26879.0,0,0,0,0,0,0
13836,5032,重庆邮电大学,自动化类(自动化与电气工程类),10,603,44145.0,0,0,0,0,0,0
13837,5032,重庆邮电大学,电子信息类(集成电路与电子工程类),12,610,37207.0,0,0,0,0,0,0
13838,5032,重庆邮电大学,信息管理与信息系统,3,606,41795.0,0,0,0,0,0,0
13839,5032,重庆邮电大学,大数据管理与应用,2,610,37548.0,0,0,0,0,0,0
13840,5032,重庆邮电大学,软件工程,5,618,29497.0,0,0,0,0,0,0
13841,5033,重庆移通学院(民办),电子信息类,8,513,151561.0,0,0,0,0,0,0
13842,5033,重庆移通学院(民办),电气类,3,513,151471.0,0,0,0,0,0,0
13843,5033,重庆移通学院(民办),机械类,3,517,147411.0,0,0,0,0,0,0
13844,5033,重庆移通学院(民办),计算机科学与技术,5,521,142168.0,0,0,0,0,0,0
13845,5033,重庆移通学院(民办),数字媒体技术,3,517,147135.0,0,0,0,0,0,0
13846,5033,重庆移通学院(民办),数据科学与大数据技术,3,514,150775.0,0,0,0,0,0,0
13847,5033,重庆移通学院(民办),工商管理类,15,531,130836.0,0,0,0,0,0,0
13848,5033,重庆移通学院(民办),外国语言文学类,3,538,121624.0,0,0,0,0,0,0
13849,5033,重庆移通学院(民办),机械设计制造及其自动化(中外合作办学),10,498,168510.0,0,0,0,0,0,0
13850,5033,重庆移通学院(民办),电气工程及其自动化(中外合作办学),10,499,167377.0,0,0,0,0,0,0
13851,5033,重庆移通学院(民办),软件工程,6,513,151956.0,0,0,0,0,0,0
13852,5033,重庆移通学院(民办),互联网金融,5,529,132270.0,0,0,0,0,0,0
13853,5033,重庆移通学院(民办),数字经济,5,534,126938.0,0,0,0,0,0,0
13854,5033,重庆移通学院(民办),供应链管理,3,530,132086.0,0,0,0,0,0,0
13855,5035,重庆医药高等专科学校,临床医学,2,536,124022.0,0,0,0,0,0,0
13856,5035,重庆医药高等专科学校,口腔医学,1,556,99286.0,0,0,0,0,0,0
13857,5035,重庆医药高等专科学校,护理,1,520,143452.0,0,0,0,0,0,0
13858,5035,重庆医药高等专科学校,药学,7,515,149493.0,0,0,0,0,0,0
13859,5035,重庆医药高等专科学校,中医学,2,536,124215.0,0,0,0,0,0,0
13860,5035,重庆医药高等专科学校,医学检验技术,2,515,149464.0,0,0,0,0,0,0
13861,5035,重庆医药高等专科学校,眼视光技术,1,525,137825.0,0,0,0,0,0,0
13862,5036,重庆电子工程职业学院,机械设计制造类,10,497,,0,0,0,0,0,0
13863,5036,重庆电子工程职业学院,自动化类,10,497,,0,0,0,0,0,0
13864,5036,重庆电子工程职业学院,航空装备类,10,497,,0,0,0,0,0,0
13865,5036,重庆电子工程职业学院,广播影视类,10,497,,0,0,0,0,0,0
13866,5101,成都工业学院,机械电子工程,3,553,102943.0,0,0,0,0,0,0
13867,5101,成都工业学院,智能制造工程,3,553,103658.0,0,0,0,0,0,0
13868,5101,成都工业学院,材料成型及控制工程,15,539,120714.0,0,0,0,0,0,0
13869,5101,成都工业学院,计算机类,3,567,87066.0,0,0,0,0,0,0
13870,5101,成都工业学院,电子信息类,3,557,98075.0,0,0,0,0,0,0
13871,5101,成都工业学院,自动化,2,562,92286.0,0,0,0,0,0,0
13872,5101,成都工业学院,信息工程,3,556,99377.0,0,0,0,0,0,0
13873,5101,成都工业学院,金融科技,2,569,84491.0,0,0,0,0,0,0
13874,5101,成都工业学院,汽车服务工程,6,526,136054.0,0,0,0,0,0,0
13875,5101,成都工业学院,车辆工程,3,542,116505.0,0,0,0,0,0,0
13876,5101,成都工业学院,数据科学与大数据技术,2,563,91285.0,0,0,0,0,0,0
13877,5102,成都航空职业技术学院,数控技术,2,497,,0,0,0,0,0,0
13878,5102,成都航空职业技术学院,飞行器数字化制造技术,2,497,,0,0,0,0,0,0
13879,5103,成都理工大学,土木工程,6,599,48467.0,0,0,1,0,0,0
13880,5103,成都理工大学,地球物理学,4,594,54971.0,0,0,1,0,0,0
13881,5103,成都理工大学,核工程类,6,597,51190.0,0,0,1,0,0,0
13882,5103,成都理工大学,测控技术与仪器,4,597,50829.0,0,0,1,0,0,0
13883,5103,成都理工大学,工业设计,4,599,49281.0,0,0,1,0,0,0
13884,5103,成都理工大学,电子信息类,2,620,28242.0,0,0,1,0,0,0
13885,5103,成都理工大学,应用物理学,6,598,50484.0,0,0,1,0,0,0
13886,5103,成都理工大学,电子商务,4,604,43669.0,0,0,1,0,0,0
13887,5103,成都理工大学,材料科学与工程,5,598,50242.0,0,0,1,0,0,0
13888,5103,成都理工大学,计算机类,2,617,30567.0,0,0,1,0,0,0
13889,5103,成都理工大学,法学,2,620,28369.0,0,0,1,0,0,0
13890,5103,成都理工大学,日语,2,602,46009.0,0,0,1,0,0,0
13891,5103,成都理工大学,新闻传播学类,5,612,35527.0,0,0,1,0,0,0
13892,5104,成都理工大学工程技术学院(独立学院),核工程与核技术,4,520,143704.0,0,0,0,0,0,0
13893,5104,成都理工大学工程技术学院(独立学院),土木工程,4,521,141993.0,0,0,0,0,0,0
13894,5104,成都理工大学工程技术学院(独立学院),机械工程,4,528,134011.0,0,0,0,0,0,0
13895,5104,成都理工大学工程技术学院(独立学院),电气工程及其自动化,4,520,143579.0,0,0,0,0,0,0
13896,5104,成都理工大学工程技术学院(独立学院),软件工程,4,518,145496.0,0,0,0,0,0,0
13897,5104,成都理工大学工程技术学院(独立学院),会计学,5,544,114382.0,0,0,0,0,0,0
13898,5104,成都理工大学工程技术学院(独立学院),审计学,5,543,116239.0,0,0,0,0,0,0
13899,5104,成都理工大学工程技术学院(独立学院),工程造价,3,516,148810.0,0,0,0,0,0,0
13900,5104,成都理工大学工程技术学院(独立学院),计算机应用技术,3,507,158646.0,0,0,0,0,0,0
13901,5104,成都理工大学工程技术学院(独立学院),大数据与会计,3,512,153373.0,0,0,0,0,0,0
13902,5107,成都信息工程大学,大气科学类,4,595,53272.0,0,0,0,0,0,0
13903,5107,成都信息工程大学,电子信息工程,2,594,54355.0,0,0,0,0,0,0
13904,5107,成都信息工程大学,电气工程及其自动化,2,590,58643.0,0,0,0,0,0,0
13905,5107,成都信息工程大学,数字媒体技术,2,594,54640.0,0,0,0,0,0,0
13906,5107,成都信息工程大学,智能科学与技术,1,596,51847.0,0,0,0,0,0,0
13907,5107,成都信息工程大学,软件工程,2,605,42922.0,0,0,0,0,0,0
13908,5107,成都信息工程大学,数据科学与大数据技术,2,591,57558.0,0,0,0,0,0,0
13909,5107,成都信息工程大学,信息安全,2,594,54732.0,0,0,0,0,0,0
13910,5107,成都信息工程大学,翻译,2,582,68506.0,0,0,0,0,0,0
13911,5107,成都信息工程大学,区块链工程,1,588,61747.0,0,0,0,0,0,0
13912,5107,成都信息工程大学,金融工程,2,589,60439.0,0,0,0,0,0,0
13913,5107,成都信息工程大学,物流管理,2,588,61753.0,0,0,0,0,0,0
13914,5107,成都信息工程大学,电子商务,1,591,57804.0,0,0,0,0,0,0
13915,5108,成都银杏酒店管理学院(民办),旅游管理类,5,528,133651.0,0,0,0,0,0,0
13916,5108,成都银杏酒店管理学院(民办),工商管理类,5,530,132090.0,0,0,0,0,0,0
13917,5108,成都银杏酒店管理学院(民办),外国语言文学类,5,529,133040.0,0,0,0,0,0,0
13918,5108,成都银杏酒店管理学院(民办),酒店管理与数字化运营,5,497,,0,0,0,0,0,0
13919,5108,成都银杏酒店管理学院(民办),数字媒体技术,5,497,,0,0,0,0,0,0
13920,5109,成都大学,金融科技,3,579,71525.0,0,0,0,0,0,0
13921,5109,成都大学,法学,5,597,51634.0,0,0,0,0,0,0
13922,5109,成都大学,社会工作,4,590,59688.0,0,0,0,0,0,0
13923,5109,成都大学,学前教育(师范),4,590,58808.0,0,0,0,0,0,0
13924,5109,成都大学,小学教育(师范),5,603,44490.0,0,0,0,0,0,0
13925,5109,成都大学,英语,4,591,57863.0,0,0,0,0,0,0
13926,5109,成都大学,通信工程,4,584,66299.0,0,0,0,0,0,0
13927,5109,成都大学,计算机科学与技术,5,590,59363.0,0,0,0,0,0,0
13928,5109,成都大学,软件工程,4,588,61033.0,0,0,0,0,0,0
13929,5109,成都大学,物联网工程,4,585,64300.0,0,0,0,0,0,0
13930,5109,成都大学,数字媒体技术,4,590,59614.0,0,0,0,0,0,0
13931,5109,成都大学,制药工程,4,583,66935.0,0,0,0,0,0,0
13932,5109,成都大学,环境工程,3,583,67529.0,0,0,0,0,0,0
13933,5109,成都大学,建筑学,3,595,53042.0,0,0,0,0,0,0
13934,5109,成都大学,生物工程,4,583,67707.0,0,0,0,0,0,0
13935,5109,成都大学,口腔医学技术,2,592,57151.0,0,0,0,0,0,0
13936,5109,成都大学,护理学,7,580,71296.0,0,0,0,0,0,0
13937,5109,成都大学,网络与新媒体(中外合作办学),3,583,67851.0,0,0,0,0,0,0
13938,5109,成都大学,数据科学与大数据技术(中外合作办学),3,574,77531.0,0,0,0,0,0,0
13939,5109,成都大学,工程造价(中外合作办学),10,497,,0,0,0,0,0,0
13940,5110,成都医学院,临床医学,10,594,54668.0,0,0,0,0,0,0
13941,5110,成都医学院,预防医学,4,586,63187.0,0,0,0,0,0,0
13942,5111,成都中医药大学,中医学(5+3一体化),6,639,13758.0,0,0,1,0,0,0
13943,5111,成都中医药大学,中西医临床医学,4,627,21934.0,0,0,1,0,0,0
13944,5111,成都中医药大学,针灸推拿学,6,618,29563.0,0,0,1,0,0,0
13945,5111,成都中医药大学,中药学(基地班),6,614,33815.0,0,0,1,0,0,0
13946,5111,成都中医药大学,制药工程,4,597,51625.0,0,0,1,0,0,0
13947,5111,成都中医药大学,预防医学,6,600,47664.0,0,0,1,0,0,0
13948,5111,成都中医药大学,食品卫生与营养学,2,596,52058.0,0,0,1,0,0,0
13949,5112,川北医学院,临床医学,4,580,70667.0,0,0,0,0,0,0
13950,5112,川北医学院,药学,2,567,86223.0,0,0,0,0,0,0
13951,5113,电子科技大学,电子信息类(成电英才计划拔尖创新人才实验班),3,668,2270.0,1,1,1,0,0,0
13952,5113,电子科技大学,计算机科学与技术(智能金融与区块链金融双A联合学位实验班),2,669,2168.0,1,1,1,0,0,0
13953,5113,电子科技大学,电子信息类(信息与通信),12,654,6604.0,1,1,1,0,0,0
13954,5113,电子科技大学,工科试验班(电子工程类),9,653,6784.0,1,1,1,0,0,0
13955,5113,电子科技大学,计算机类,11,659,4634.0,1,1,1,0,0,0
13956,5113,电子科技大学,计算机科学与技术(互联网交叉复合型精英人才双学位培养计划),2,665,3014.0,1,1,1,0,0,0
13957,5113,电子科技大学,工科试验班(机器人、电气信息、智能制造),12,652,7391.0,1,1,1,0,0,0
13958,5113,电子科技大学,电子信息类(光电集成与光网络),15,652,7484.0,1,1,1,0,0,0
13959,5113,电子科技大学,金融学(互联网交叉复合型精英人才双学位培养计划),2,654,6529.0,1,1,1,0,0,0
13960,5113,电子科技大学,经济管理试验班(管理与电子工程双学位培养),5,651,7580.0,1,1,1,0,0,0
13961,5114,电子科技大学成都学院(独立学院),电子与计算机工程,4,532,128601.0,0,0,0,0,0,0
13962,5114,电子科技大学成都学院(独立学院),机器人工程,4,526,136711.0,0,0,0,0,0,0
13963,5114,电子科技大学成都学院(独立学院),物联网工程,4,542,116908.0,0,0,0,0,0,0
13964,5114,电子科技大学成都学院(独立学院),计算机科学与技术,6,539,120711.0,0,0,0,0,0,0
13965,5114,电子科技大学成都学院(独立学院),网络工程,5,529,132661.0,0,0,0,0,0,0
13966,5114,电子科技大学成都学院(独立学院),人工智能,5,532,129609.0,0,0,0,0,0,0
13967,5114,电子科技大学成都学院(独立学院),数据科学与大数据技术,4,535,125406.0,0,0,0,0,0,0
13968,5114,电子科技大学成都学院(独立学院),数字媒体技术,4,530,131312.0,0,0,0,0,0,0
13969,5114,电子科技大学成都学院(独立学院),飞行器动力工程,4,519,144423.0,0,0,0,0,0,0
13970,5114,电子科技大学成都学院(独立学院),电子商务,4,543,116105.0,0,0,0,0,0,0
13971,5114,电子科技大学成都学院(独立学院),国际经济与贸易,4,548,109290.0,0,0,0,0,0,0
13972,5114,电子科技大学成都学院(独立学院),财务管理,4,545,113315.0,0,0,0,0,0,0
13973,5114,电子科技大学成都学院(独立学院),审计学,4,549,108999.0,0,0,0,0,0,0
13974,5114,电子科技大学成都学院(独立学院),网络与新媒体,4,545,113020.0,0,0,0,0,0,0
13975,5115,乐山师范学院,科学教育(师范),2,542,116455.0,0,0,0,0,0,0
13976,5115,乐山师范学院,心理学,5,561,94008.0,0,0,0,0,0,0
13977,5115,乐山师范学院,汉语言文学(师范),4,573,79368.0,0,0,0,0,0,0
13978,5115,乐山师范学院,新闻学,4,559,95668.0,0,0,0,0,0,0
13979,5115,乐山师范学院,工程造价,4,535,124998.0,0,0,0,0,0,0
13980,5115,乐山师范学院,材料科学与工程,3,535,125364.0,0,0,0,0,0,0
13981,5115,乐山师范学院,制药工程,4,557,98064.0,0,0,0,0,0,0
13982,5115,乐山师范学院,数字媒体技术,4,539,120767.0,0,0,0,0,0,0
13983,5116,西南医科大学,临床医学,8,617,30460.0,0,0,0,0,0,0
13984,5116,西南医科大学,儿科学,4,605,42342.0,0,0,0,0,0,0
13985,5116,西南医科大学,基础医学,2,597,51355.0,0,0,0,0,0,0
13986,5116,西南医科大学,生物医学工程,2,511,153930.0,0,0,0,0,0,0
13987,5116,西南医科大学,康复治疗学,2,585,64684.0,0,0,0,0,0,0
13988,5116,西南医科大学,医学检验技术,2,596,52548.0,0,0,0,0,0,0
13989,5117,绵阳师范学院,汉语言文学(师范),1,585,65171.0,0,0,0,0,0,0
13990,5117,绵阳师范学院,英语(师范),1,598,50447.0,0,0,0,0,0,0
13991,5117,绵阳师范学院,物流管理,1,560,94400.0,0,0,0,0,0,0
13992,5117,绵阳师范学院,数学与应用数学(师范),1,573,79513.0,0,0,0,0,0,0
13993,5118,内江师范学院,汉语言文学(师范),5,580,70957.0,0,0,0,0,0,0
13994,5118,内江师范学院,化学类,5,556,99323.0,0,0,0,0,0,0
13995,5118,内江师范学院,数学与应用数学(师范),5,547,111362.0,0,0,0,0,0,0
13996,5120,四川大学,金融学类,6,655,6201.0,1,1,1,0,0,0
13997,5120,四川大学,经济学类,3,655,6236.0,1,1,1,0,0,0
13998,5120,四川大学,法学,3,658,5015.0,1,1,1,0,0,0
13999,5120,四川大学,汉语言文学(基地班),2,661,4143.0,1,1,1,0,0,0
14000,5120,四川大学,中国语言文学类,2,659,4752.0,1,1,1,0,0,0
14001,5120,四川大学,新闻传播学类,4,658,5239.0,1,1,1,0,0,0
14002,5120,四川大学,英语,2,655,6140.0,1,1,1,0,0,0
14003,5120,四川大学,日语,2,652,7425.0,1,1,1,0,0,0
14004,5120,四川大学,法语,2,653,7099.0,1,1,1,0,0,0
14005,5120,四川大学,旅游管理类,2,652,7177.0,1,1,1,0,0,0
14006,5120,四川大学,哲学,2,656,5899.0,1,1,1,0,0,0
14007,5120,四川大学,公共管理类,5,653,6809.0,1,1,1,0,0,0
14008,5120,四川大学,档案学,3,653,7000.0,1,1,1,0,0,0
14009,5120,四川大学,信息资源管理,2,654,6713.0,1,1,1,0,0,0
14010,5120,四川大学,社会工作,4,651,7769.0,1,1,1,0,0,0
14011,5120,四川大学,会计学(ACCA),4,656,5711.0,1,1,1,0,0,0
14012,5120,四川大学,工商管理类,5,654,6491.0,1,1,1,0,0,0
14013,5120,四川大学,数学与应用数学(数学经济学双学士学位),2,657,5587.0,1,1,1,0,0,0
14014,5120,四川大学,微电子科学与工程,6,650,8122.0,1,1,1,0,0,0
14015,5120,四川大学,化学类,14,646,9871.0,1,1,1,0,0,0
14016,5120,四川大学,生物科学类,8,650,8265.0,1,1,1,0,0,0
14017,5120,四川大学,电子信息类,9,650,8000.0,1,1,1,0,0,0
14018,5120,四川大学,高分子材料与工程,8,645,10349.0,1,1,1,0,0,0
14019,5120,四川大学,材料类(新能源与纳米材料),4,646,9969.0,1,1,1,0,0,0
14020,5120,四川大学,医学信息工程,3,649,8459.0,1,1,1,0,0,0
14021,5120,四川大学,工科试验班(智能制造),6,649,8523.0,1,1,1,0,0,0
14022,5120,四川大学,电气类,16,648,8885.0,1,1,1,0,0,0
14023,5120,四川大学,计算机类,7,652,7128.0,1,1,1,0,0,0
14024,5120,四川大学,建筑学,4,651,7644.0,1,1,1,0,0,0
14025,5120,四川大学,土木工程,6,646,10032.0,1,1,1,0,0,0
14026,5120,四川大学,工程力学,2,648,9150.0,1,1,1,0,0,0
14027,5120,四川大学,工科试验班(动力装备与安全),5,647,9680.0,1,1,1,0,0,0
14028,5120,四川大学,工科试验班(先进低碳材料),3,648,9312.0,1,1,1,0,0,0
14029,5120,四川大学,工科试验班(食品健康与安全),6,645,10495.0,1,1,1,0,0,0
14030,5120,四川大学,软件工程,6,653,7039.0,1,1,1,0,0,0
14031,5120,四川大学,网络空间安全,4,652,7380.0,1,1,1,0,0,0
14032,5120,四川大学,基础医学,2,650,8173.0,1,1,1,0,0,0
14033,5120,四川大学,法医学,3,651,7721.0,1,1,1,0,0,0
14034,5120,四川大学,临床医学(五年),3,665,2992.0,1,1,1,0,0,0
14035,5120,四川大学,医学技术类(医学技术与智能制造双学士学位),2,652,7183.0,1,1,1,0,0,0
14036,5120,四川大学,口腔医学,3,671,1765.0,1,1,1,0,0,0
14037,5120,四川大学,口腔医学(5+3一体化),2,678,901.0,1,1,1,0,0,0
14038,5120,四川大学,口腔医学,2,680,677.0,1,1,1,0,0,0
14039,5120,四川大学,口腔医学技术,2,652,7318.0,1,1,1,0,0,0
14040,5120,四川大学,卫生检验与检疫,5,648,9309.0,1,1,1,0,0,0
14041,5120,四川大学,预防医学(预防与软件双学士学位),4,651,7530.0,1,1,1,0,0,0
14042,5120,四川大学,药学,7,649,8749.0,1,1,1,0,0,0
14043,5120,四川大学,工业工程(中外合作办学),3,639,14154.0,1,1,1,0,0,0
14044,5120,四川大学,机械设计制造及其自动化(中外合作办学),3,640,13234.0,1,1,1,0,0,0
14045,5120,四川大学,材料科学与工程(中外合作办学),5,637,15422.0,1,1,1,0,0,0
14046,5120,四川大学,电气工程及其自动化(中外合作办学),5,638,14355.0,1,1,1,0,0,0
14047,5120,四川大学,计算机科学与技术(中外合作办学),9,642,12288.0,1,1,1,0,0,0
14048,5120,四川大学,电子信息工程(中外合作办学),3,641,12777.0,1,1,1,0,0,0
14049,5121,成都锦城学院(民办),网络与新媒体,2,560,94864.0,0,0,0,0,0,0
14050,5121,成都锦城学院(民办),工程造价,3,522,141615.0,0,0,0,0,0,0
14051,5121,成都锦城学院(民办),建筑学,2,553,103095.0,0,0,0,0,0,0
14052,5121,成都锦城学院(民办),大数据管理与应用,2,523,139680.0,0,0,0,0,0,0
14053,5121,成都锦城学院(民办),供应链管理,2,545,113637.0,0,0,0,0,0,0
14054,5121,成都锦城学院(民办),市场营销,4,540,119675.0,0,0,0,0,0,0
14055,5121,成都锦城学院(民办),物流管理,2,537,122566.0,0,0,0,0,0,0
14056,5121,成都锦城学院(民办),机器人工程,2,524,138348.0,0,0,0,0,0,0
14057,5121,成都锦城学院(民办),新媒体技术,2,523,139862.0,0,0,0,0,0,0
14058,5121,成都锦城学院(民办),国际商务,2,542,117494.0,0,0,0,0,0,0
14059,5122,四川大学锦江学院(独立学院),经济学,3,545,112811.0,0,0,0,0,0,0
14060,5122,四川大学锦江学院(独立学院),国际经济与贸易,2,543,115648.0,0,0,0,0,0,0
14061,5122,四川大学锦江学院(独立学院),机械设计制造及其自动化,2,519,144745.0,0,0,0,0,0,0
14062,5122,四川大学锦江学院(独立学院),土木工程,2,517,147328.0,0,0,0,0,0,0
14063,5122,四川大学锦江学院(独立学院),会计学,3,550,107543.0,0,0,0,0,0,0
14064,5122,四川大学锦江学院(独立学院),财务管理,2,547,111154.0,0,0,0,0,0,0
14065,5122,四川大学锦江学院(独立学院),人力资源管理,2,546,111511.0,0,0,0,0,0,0
14066,5122,四川大学锦江学院(独立学院),智能科学与技术,2,518,145979.0,0,0,0,0,0,0
14067,5122,四川大学锦江学院(独立学院),人工智能,2,520,143418.0,0,0,0,0,0,0
14068,5122,四川大学锦江学院(独立学院),数字媒体技术,2,514,151453.0,0,0,0,0,0,0
14069,5123,四川工程职业技术学院,智能焊接技术,2,498,168471.0,0,0,0,0,0,0
14070,5123,四川工程职业技术学院,工程造价,2,497,,0,0,0,0,0,0
14071,5124,四川国际标榜职业学院(民办),应用日语,6,497,,0,0,0,0,0,0
14072,5125,四川建筑职业技术学院,工程造价,2,509,156933.0,0,0,0,0,0,0
14073,5126,四川交通职业技术学院,现代物流管理,1,506,159571.0,0,0,0,0,0,0
